RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23
91940,0,77449,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Harris County,111025.3645,111044.18,110911.5532,110906.3182,110959.4862,111165.2301,111366.4611,111621.8366,112008.4757,112325.7778,112758.778,113186.1188,113271.9427,113088.8591,112585.4743,112325.4371,112319.1942,112456.4957,112625.0604,112532.5454,112558.9926,112703.7775,112958.892,113118.0864,113184.2919,113276.5173,113670.4904,114244.1136,114827.8096,115311.0087,115833.9165,116514.7494,117185.3004,117792.1481,118223.6821,118589.6264,118837.8271,119022.1546,119271.6785,119604.1487,120028.2945,120377.35,120684.5855,120958.1018,121165.1935,121346.157,121383.0723,121448.2687,121590.3907,122333.1773,123691.0814,124941.0031,126118.1612,126594.9964,127462.1396,128016.5858,128629.406,128988.7224,129494.8574,130245.8365,131002.5198,131601.5879,131944.1,132152.5414,132062.9661,131965.913,131753.1105,131530.1187,131178.0678,130743.447,130546.3089,130368.7723,130296.724,130059.0765,129980.438,129946.1124,130192.2614,130566.4414,131036.5412,131559.9251,132115.2585,132975.5406,133720.6747,134550.4119,134901.4425,134935.5442,134658.0858,134793.3961,135317.0515,136044.1627,136588.8511,137169.1291,137718.004,138147.9308,138350.274,138358.736,137828.5494,137031.1222,136207.097,135738.6182,135279.4332,134792.7222,134339.8793,133610.6528,132569.5006,131458.5595,130408.8902,129262.3663,128103.7869,127467.8068,127211.6575,127195.391,127225.1786,127398.1739,127778.2859,128032.178,128198.2417,128081.1968,128119.3528,128333.1028,128453.0627,128530.5066,128719.1397,129174.2097,129564.5306,129589.1875,128951.018,127753.9979,126581.8314,125634.3048,125034.1728,124532.687,123997.4597,123269.2275,122195.2646,121077.8962,120214.7543,119625.4178,119370.585,119229.8814,118971.9439,118493.7037,117456.8203,116401.6612,115758.3476,115673.4618,115760.0297,115884.9651,116198.5318,116781.2442,117375.1181,118008.4786,118540.2849,119028.1509,119466.6464,119753.3665,120194.8294,120728.7078,121779.8954,122968.9906,124419.0122,126005.8407,127827.1499,129809.0694,131672.2562,133539.4186,135232.6238,136746.9347,138150.2243,139605.8685,141070.7822,142334.7166,143363.4031,144366.1384,145512.3624,146799.95,148125.8405,149376.6031,150876.3634,152400.8885,154147.1859,155756.45,157490.9242,159033.8753,160434.1414,161748.8471,163006.8084,164421.6164,165781.356,167140.4159,168428.1438,169696.0522,170957.7138,172109.3207,173117.9523,174053.0481,174759.5527,175336.4007,175725.978,176135.3347,176631.3275,177198.8894,177936.0406,178680.7148,179309.6603,179683.4324,180087.679,180567.3688,180973.9345,181457.9765,181821.3741,182352.6394,182726.6846,183398.9562,184327.0815,185427.2304,186452.1678,187228.9035,187992.2315,188703.1715,189432.5148,190081.0394,190875.5225,191691.1762,192672.3667,193623.3116,194596.5318,195509.5724,196403.2914,197183.0701,197838.995,198318.254,198767.6356,199178.0785,199595.8845,200069.9372,200538.3562,201112.9028,201913.4525,202976.3231,204026.1867,204772.7416,205334.0842,205718.8942,205863.7734,205972.9058,206305.4195,207161.2507,208523.2907,210451.2664,212980.9455,215697.2921,218474.3659,221132.2122,223752.8944,226168.9234,228509.018,230958.2846,233194.1725,235234.7862,237257.9237,239917.0648,243189.2018,246774.8341,251299.3781,256569.3537,262174.1776,267031.2776,271167.442,274949.9913,277857.0504,279379.375,279571.7035,278978.5332,278001.127,276453.8152,274671.9678
91733,7,77084,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,110385.5353,110340.0181,110145.4041,110056.9227,110029.6254,110174.329,110278.1777,110480.1263,110869.0414,111258.4484,111783.1166,112363.2922,112678.2275,112722.1021,112329.1712,112049.6821,111943.6686,112032.4274,112273.7056,112284.366,112421.9508,112579.4225,112865.4577,113040.024,113141.753,113311.5031,113744.6037,114382.8756,115048.0769,115634.3694,116115.0866,116623.656,117033.291,117401.1354,117611.8018,117849.3694,118082.4513,118303.669,118577.1143,118841.4292,119074.7782,119212.2522,119396.0966,119789.2007,120144.4293,120530.1992,120717.7434,120927.6952,121151.854,121943.7623,123425.126,124745.306,125902.5421,126203.657,126964.2339,127503.3275,128310.9526,128764.7603,129304.0768,129864.2401,130379.4773,130773.4324,130965.9071,131196.8334,131161.7476,131202.0131,131033.2808,130820.4834,130430.1689,130181.7786,130152.3545,130130.3649,130021.2652,129759.6467,129761.5209,129846.9736,130300.3544,130743.9192,131240.7225,131691.8729,132217.6008,132959.8606,133636.1657,134293.0418,134611.2724,134604.2115,134401.6413,134471.354,134814.1422,135437.5729,135927.3058,136489.7739,136885.2459,137311.7243,137602.8548,137873.9501,137515.9688,136889.9473,136141.3967,135823.4901,135505.9443,135169.6371,134793.4841,134278.192,133546.9659,132861.0218,132146.3754,131420.7398,130580.1447,130218.6923,130106.8294,130262.7037,130479.8343,130842.3464,131370.1897,131732.5211,131878.5347,131617.5403,131527.1306,131647.7584,131787.931,131859.7945,132033.6688,132380.2154,132693.0894,132649.9227,131988.0132,130742.5744,129470.7107,128448.5096,127764.6336,127213.211,126707.493,126121.8683,125208.1022,124383.6864,123751.8822,123334.3646,123081.5341,122975.2177,122903.5337,122666.2555,121834.6119,121026.9739,120642.5809,120774.4015,120869.767,120792.523,120698.3344,120859.2839,121150.4454,121591.9257,122086.3368,122487.3674,122792.0636,122878.8024,123086.9334,123471.4079,124261.4345,125171.4217,126364.8126,127724.1282,129293.1667,130864.6697,132215.393,133568.4158,134912.0174,136366.6075,137825.7591,139330.7735,140897.9462,142338.3076,143729.8908,144977.9008,146291.7998,147526.3156,148662.3189,149739.1911,151147.2882,152758.1416,154610.7249,156361.523,158182.9247,159829.0639,161299.3467,162696.0857,163963.3275,165225.4379,166222.5348,167098.5389,168034.4432,169121.277,170436.0107,171636.4566,172606.3038,173326.1078,173852.7912,174340.8493,174717.7154,175023.4662,175385.4449,175799.8356,176423.4589,177042.9445,177575.3273,177939.3155,178489.3535,179253.4006,179946.771,180561.9826,180931.7066,181334.3913,181618.7713,182138.8008,182649.5817,182916.9227,182894.3348,182730.9007,182827.7807,183125.4365,183723.8309,184468.3029,185378.7649,186208.486,187107.6626,188021.0702,189173.9156,190300.0515,191412.3922,192441.5746,193508.7719,194392.4335,195094.0257,195600.5619,196055.0044,196587.5458,197151.942,197910.9823,198916.3065,200151.6355,201289.5183,202046.7571,202562.5428,202902.2453,203010.4689,203142.168,203503.4968,204383.5713,205783.8616,207791.56,210496.7743,213315.7976,216202.5125,218954.8576,221743.5941,224287.8256,226686.1841,229096.1379,231001.766,232407.9983,233546.4444,235296.1646,237834.2356,241034.5161,245380.3033,250316.1338,255259.1068,259286.4653,262629.7532,265552.2625,267692.865,268677.7695,268909.3165,268810.8454,268543.8619,267642.4153,266250.8705
91926,36,77433,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,180238.8564,180313.8573,180104.4712,180138.0004,180083.1305,180259.5995,180413.0399,180898.9111,181665.9336,182381.206,183084.1597,183785.72,183924.7777,183689.2301,182670.8089,181834.642,181349.6232,181201.8848,181182.9708,180727.8386,180677.6612,180938.1517,181502.679,181862.7257,182010.5059,182117.2727,182669.363,183667.8089,184641.7488,185272.347,185649.3433,186312.6872,187048.1285,187753.1764,188306.9563,188886.0774,189402.9038,189783.9893,190214.7167,190648.3423,191104.6819,191492.0095,191995.7903,192418.0497,192781.3572,193077.3287,193442.5293,193669.9297,193831.5577,194855.9871,197118.6935,199225.2244,201172.7781,201752.0054,203047.477,203764.355,204596.5435,205034.2483,205485.4272,206135.1514,206589.353,206944.1073,207069.0174,207369.6995,207482.4545,207423.0602,207040.6514,206598.0103,206340.6049,206031.5307,205925.6874,205704.9219,205585.3045,205135.0888,205003.9339,204980.2422,205610.279,206573.6364,207735.9223,209008.0726,209996.4329,211287.7263,212143.8635,213219.3075,213746.6168,214005.2145,213740.9983,213954.9841,214534.2165,215461.0958,215789.8746,216118.3347,216460.0056,217180.3961,217780.1133,218303.1733,217773.9378,216937.3715,215976.128,215654.2228,215368.2821,215059.1938,215204.3862,215220.7165,214844.6907,213771.9753,212270.78,210438.3668,208782.2679,208005.3073,207920.2674,208296.0215,208837.9178,209619.8397,210496.1065,210856.6265,210637.4829,209830.1002,209646.4275,209960.2067,210335.4888,210734.0969,211358.0846,212214.6996,212834.1927,212791.5097,211939.014,210052.0332,208344.9932,207061.7792,206436.4982,205924.659,205578.4443,205187.9189,204509.851,203838.7639,203350.2698,203072.8758,203004.3551,203117.2165,203118.582,202933.9561,201944.0872,201060.8564,200607.0291,200997.1843,201381.1852,201615.4641,201492.0351,201591.3147,201748.4322,202506.4698,203275.8463,204190.1168,205097.4846,205894.5591,206942.3311,208176.7627,209818.4877,211263.1325,212730.4961,214535.2353,216637.5189,219276.5274,221891.7979,224757.9525,227202.3389,229467.8519,231568.1758,233899.946,236356.8065,238592.2158,240470.1838,242094.7459,243921.457,246398.2448,249198.9994,251989.2762,254743.0205,257388.4479,260340.5149,262891.9221,265299.073,267175.6956,268968.4393,270413.2557,271656.5023,272746.2857,274064.2488,275589.6244,277050.1184,278049.9945,278801.7415,278963.9645,278622.437,278017.832,277702.9756,277826.3532,277784.4283,277691.2346,277614.3765,277759.307,278172.885,278719.4722,278965.0112,278841.211,278812.5822,279329.7501,279701.3252,280038.8668,279944.8515,280275.565,280470.3999,281215.2267,281886.1883,282687.3042,283256.4429,283550.6884,284181.9876,284997.6838,286279.3337,287353.0749,288571.3829,289433.7322,290171.9406,290645.6239,291327.6921,292150.1373,292914.8732,293845.5077,294968.2454,296039.8942,296865.1231,297273.7157,297542.607,297622.2819,297862.403,298384.9738,299585.4758,301125.568,302886.7268,304283.6954,305548.634,306216.9649,306543.4739,306921.3629,307772.5601,309253.2037,311206.8723,313827.4572,317178.5563,321013.26,325347.119,329840.5665,334566.2215,339347.1855,344375.6482,349523.4887,354686.4059,359656.8862,364157.9039,368701.6686,373815.6679,379170.2178,385451.3647,392163.3687,399621.5669,406463.8947,412962.7514,419192.471,423790.1966,425544.8076,424916.2453,423556.936,422066.2431,419751.8601,417039.2738
91922,52,77429,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,153350.1056,153247.9214,153028.2089,152954.2076,153014.6515,153309.171,153442.9226,153643.0525,153860.2574,154154.8212,154603.8763,155182.5275,155252.1088,154999.5572,154116.1643,153499.9901,153199.047,153151.4402,153132.3748,152730.0438,152717.586,153002.8478,153603.0648,153998.849,154148.8214,154145.0944,154533.7765,155202.1389,155883.007,156390.5243,156900.6204,157615.8318,158269.1032,158694.9097,158904.1299,158899.7173,158793.1898,158605.3146,158530.2396,158626.8865,158806.4494,159077.6051,159343.6395,159708.8422,159961.6554,160181.5137,160239.4716,160360.2431,160652.2308,161638.9794,163541.6019,165317.052,167030.8352,167602.3154,168638.0432,169256.3535,170097.6761,170738.6976,171514.5456,172435.1067,173184.1808,173801.9298,174205.0946,174569.3885,174583.81,174641.996,174566.1675,174524.5188,174476.9305,174521.7086,174885.0657,175214.25,175418.6552,175278.6728,175336.0391,175622.6521,176358.5761,177011.6111,177680.0622,178327.9593,179066.3727,179993.0371,180620.9083,181306.0878,181516.21,181430.3539,180963.2329,180943.79,181492.5722,182473.173,183149.0757,183868.8529,184374.1765,184878.2951,185175.2392,185557.0901,185259.079,184610.0616,183946.2881,183825.8145,183888.8218,183869.5229,184115.3703,184053.3414,183712.3899,183097.217,182217.5003,181133.6633,179966.9166,179508.7864,179399.1505,179674.2228,180071.1235,180749.3654,181489.8455,181939.2415,181925.1398,181448.0891,181329.0747,181474.7058,181538.4312,181561.6457,181863.6827,182550.2155,183081.7658,183142.4997,182500.6629,181028.6981,179559.0345,178424.1699,177898.3007,177481.1097,177008.9175,176478.8263,175757.6679,175292.3638,174994.0202,174883.9838,174865.8077,174996.9118,174989.6724,174880.8957,174188.4865,173638.5503,173483.1442,173905.2909,174308.9557,174395.5945,174135.5298,173935.5323,173813.1286,174142.1786,174577.1905,175159.4928,175817.4712,176398.2573,177168.5201,178089.8419,179295.2362,180439.3586,181641.4587,183252.3398,185110.101,187376.2006,189543.377,191907.4948,193961.784,195816.381,197455.811,199161.1406,200944.9903,202533.9214,203947.3466,205348.1224,206939.6855,208969.1415,211098.5075,213258.5906,215439.2876,217585.0889,219958.4971,222157.1011,224300.5029,226045.2293,227526.9871,228801.8465,230012.596,231276.5202,232794.2616,234602.1859,236303.8306,237576.5182,238775.4596,239731.3741,240355.8924,240556.0127,240841.1044,241255.9102,241480.6956,241638.278,241944.3786,242529.0507,243287.0428,244019.0519,244512.5666,244643.6267,244959.8559,245648.5981,246298.5643,246820.3834,246998.4107,247474.671,247860.4033,248506.4304,248999.3037,249682.5046,250317.8317,250913.0651,251710.368,252597.5967,253751.3242,254750.4568,255925.8751,256922.6994,257810.4485,258397.1714,258982.5634,259793.8913,260789.8302,262013.2916,263234.5119,264126.4469,264752.2167,265147.2907,265450.1265,265575.5178,265756.4064,266108.4262,266945.7842,267996.9716,269223.4421,270248.1956,271132.6935,271487.3721,271369.0227,271257.2963,271710.5644,272988.2474,274932.6749,277494.6791,280753.659,284315.4877,288178.7491,292130.1491,296190.83,300298.8504,304296.2461,308401.9929,312006.1919,315110.0697,317617.1935,320609.1798,324573.9545,329170.158,334911.5109,341269.46,348116.0867,354173.9275,359434.0908,364327.2372,368025.3801,369920.7926,370170.9108,369633.5503,368664.0753,366736.1381,364242.9568
91889,75,77379,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,163378.4721,163332.1424,163122.5678,163185.7256,163435.8404,164097.3376,164565.9239,165133.5384,165753.4465,166559.4466,167573.934,168548.0998,168952.0967,168810.0813,168076.1057,167536.6781,167349.3242,167142.1849,166858.8972,165931.6942,165332.2448,164830.7292,164659.7864,164319.9055,163964.5164,163673.1993,163910.2391,164279.3306,164600.6072,164979.8796,165570.2615,166511.3931,167260.9636,167829.7223,168096.0597,168318.9521,168511.6034,168627.1515,168744.6706,168969.6197,169261.8755,169396.5203,169366.3469,169402.5197,169449.6948,169720.9011,170097.6168,170649.0149,171120.1028,172234.0255,174270.0614,176139.8194,177840.6504,178256.618,179234.6511,179779.4059,180705.7389,181427.9511,182002.7341,182729.006,183430.4425,184165.7118,184726.0741,185068.3137,185222.6321,185457.2532,185666.8686,185818.3828,185794.8917,185511.5485,185589.4378,185478.2219,185506.6321,185250.7788,185222.3713,185295.7148,185794.7945,186322.5839,186911.0908,187458.6341,188106.6075,189012.4852,189711.7849,190483.1725,190746.4185,190468.488,189683.3938,189516.4748,189965.557,191014.5136,191750.7427,192526.4803,193069.1477,193701.2882,194194.059,194741.2814,194320.8528,193669.5749,192973.8618,192974.0416,192980.4889,192790.6048,192616.1242,192220.6735,191659.0582,190872.0429,189660.0691,188224.4958,186849.4953,186377.3138,186436.8728,186925.6385,187485.438,188186.4615,188914.0643,189497.278,189709.1899,189439.9388,189402.9906,189563.2452,189666.4656,189659.8385,189887.0689,190464.7874,190964.5675,191062.7305,190473.9358,189099.9117,187747.6954,186701.3861,186171.5518,185667.4372,185220.1612,184965.4734,184609.186,184430.0869,184201.9445,184111.7581,184032.2359,183988.5741,183727.0176,183335.512,182340.4413,181525.006,181299.3303,181726.9886,182208.6869,182306.872,182303.8075,182381.5377,182435.5883,182773.9731,183087.0854,183625.8987,184253.0539,184902.5136,185671.5713,186523.0181,187851.5283,189263.3041,190613.8561,191896.5719,193222.9076,194936.9564,196687.9114,198767.6463,200722.7691,202714.0967,204592.5349,206495.4405,208523.4562,210354.4821,212247.7528,214018.9725,215870.938,217781.6055,219751.4814,221858.8277,224254.698,226601.4809,229129.5457,231334.3903,233462.5985,235004.2528,236380.7126,237520.1596,238720.954,239844.2106,241025.7511,242048.9256,242878.7362,243349.6442,244073.4588,244599.6233,244795.9158,244699.55,244576.8258,244642.1504,244592.6521,244528.9809,244625.2394,244923.5814,245579.054,246204.2883,246411.1375,246144.6292,245978.6907,246331.6971,246775.932,247350.5065,247646.139,248080.5182,248351.1743,248773.7494,249178.4802,249774.5462,250248.3429,250568.4947,250933.5835,251441.8376,252232.7625,253117.0198,254270.8832,255393.9662,256416.3592,257123.0786,257603.6615,258163.3981,258846.2647,259912.3247,260970.7509,261835.2085,262374.9163,262789.7999,263267.9833,263689.8276,264066.6466,264448.8461,265248.9319,266233.0027,267376.5546,268397.0146,269335.3427,269744.8684,269675.1949,269697.6123,270339.6331,271560.7541,273213.6483,275336.0428,278126.2402,281087.8101,284356.2731,287996.2222,291907.8742,295658.5567,298997.2387,302338.0366,305362.5985,308099.2718,310446.8559,313385.9822,317166.7062,321551.4085,326984.2193,333184.0554,339865.3661,345682.7378,350536.2509,354699.7038,357480.1969,358611.4438,358766.3442,358745.6974,358567.0675,357351.6153,355440.0645
91732,116,77083,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,99340.15919,99509.95146,99481.96881,99658.36408,99641.02756,99760.30108,99777.62727,100036.4342,100374.5596,100847.8207,101412.5087,102029.2723,102374.7321,102450.4212,102259.0455,102202.895,102278.7442,102500.3727,102747.4029,102890.9322,103035.4811,103122.4955,103211.0145,103280.065,103400.1592,103658.3696,104143.5498,104759.8669,105544.5725,106280.4122,106909.8092,107476.4855,108008.416,108537.1027,108925.3567,109225.0398,109549.2287,109853.7583,110183.8958,110461.4333,110772.4335,111083.1363,111444.7702,111804.3285,112016.1157,112269.6208,112447.1762,112646.8955,112865.4161,113423.328,114528.8958,115694.0072,116779.722,117542.9482,118330.2909,119151.1645,120044.1802,120911.7834,121803.712,122637.0931,123333.0332,123664.884,123781.3521,123792.2662,123798.4253,123751.2416,123871.3472,124008.5387,124122.2857,124040.9697,123977.8557,123929.5645,123839.9717,123752.7761,123654.4007,123739.3979,123994.1894,124409.1595,124808.2927,125085.7552,125314.6587,125534.5124,125664.782,125973.4199,126267.2015,126440.2635,126446.05,126461.814,126648.3563,126884.1668,127054.5841,127330.4125,127611.9056,128054.5444,128369.625,128542.9721,128125.2284,127526.9874,126734.4118,126028.4397,125198.2112,124422.9509,123760.0717,122950.0291,121964.5033,121073.0506,120200.4877,119453.7587,118543.4157,117933.91,117491.3525,117425.9719,117477.7017,117614.8631,117936.6106,118106.9773,118094.6062,117893.0001,117855.301,117814.7321,117528.9208,117366.5274,117676.6644,118221.0626,118755.3298,118885.6683,118545.5956,117912.77,117143.4096,116456.1672,115713.8886,115109.0814,114617.4166,114174.1623,113574.5206,113046.162,112536.1451,112044.8866,111510.5723,111058.4956,110595.3976,110195.3166,109551.5299,109014.6102,108627.6571,108500.1865,108349.525,108266.3007,108274.7038,108518.8104,108880.2181,109311.482,109841.0193,110202.0554,110470.2857,110512.2865,110557.4016,110716.3337,111269.1398,112210.3574,113581.2053,115289.9828,117081.234,118733.0917,120028.5724,121391.8862,122702.6151,123998.661,125143.0885,126252.9331,127417.6749,128522.7124,129660.3585,130711.13,131816.281,132851.2707,133920.2142,134764.6195,135867.2247,137006.1375,138649.2876,140247.602,142003.7803,143442.2579,144797.2823,146112.0785,147561.2873,148895.1029,149986.5024,150828.2601,151818.5708,152947.4052,154333.1343,155702.8301,156843.6016,157712.2564,158291.2963,158790.5245,159289.7753,159903.4501,160797.4802,161659.4804,162692.3485,163598.2252,164619.4019,165491.261,166481.5029,167531.5181,168513.4829,169363.3196,169888.5707,170424.743,171029.81,171926.8677,173030.6857,174207.4457,175365.8435,176222.4358,176976.2633,177634.1809,178349.1715,178984.8888,179655.0483,180293.4115,181155.8263,182078.8367,183207.7234,184297.9962,185522.4867,186715.9188,187864.4924,188759.3285,189526.3208,190174.9628,190738.8557,191140.9672,191532.9756,191995.2008,192827.3434,193805.8051,194753.3536,195429.2182,195975.9331,196383.9669,196462.4333,196524.1009,196786.0322,197595.7081,198837.1947,200663.1388,203170.7004,205797.0049,208430.1729,210984.0725,213658.0923,216245.6585,218661.8129,221190.372,223129.8046,224403.0553,225312.9328,226827.2713,229263.7525,232203.2717,236323.7054,241188.456,246349.4496,250690.7754,254139.321,257044.6306,259106.5079,260226.0705,260671.3647,261034.3508,261274.8622,260793.4697,259628.7023
91685,162,77036,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,54452.63819,54589.23726,54723.82433,54823.61731,54947.40106,55138.15082,55693.31505,55995.92698,56243.0695,56184.3244,56597.1328,56721.84455,56709.11215,56444.62831,56157.4939,56095.59055,55988.89519,56150.25339,56281.39655,56207.50728,55949.66067,55655.31353,55269.41598,55214.81879,55114.38335,55306.28122,55348.71448,55582.59859,55852.34425,56130.89866,56629.89597,56967.58836,57041.98209,56674.74592,56606.43072,56415.49785,56300.65335,55841.60367,55823.55443,55706.75908,55632.45975,55439.05116,55185.88213,55205.59664,55171.43845,55142.26549,54978.75638,55145.67255,55377.83916,55597.2977,56169.87744,56762.18526,57622.89576,57768.1795,57935.73348,57922.64672,58001.20361,58345.7631,58489.00022,58817.47419,59079.89724,59421.67515,59604.495,59624.53639,59612.37187,59396.0747,59409.48919,59517.08253,59871.34675,59816.08378,59864.14953,60028.76722,60387.24965,60469.56428,60441.64016,60542.25983,61025.08348,61289.87353,61474.86093,61382.64645,61776.05347,62068.66337,62470.52303,62496.52405,62557.90378,62246.54536,61895.0818,61862.89874,61921.59894,61833.38592,61389.25748,60962.26715,60890.05959,60848.62675,60981.89218,60652.38264,60145.55111,59606.63305,59259.9654,59004.97427,58661.9684,58444.1162,58206.57656,58028.73186,57790.72409,57656.85322,57323.37662,56982.64985,56637.4812,56632.91428,56738.69648,56972.24423,57108.06113,57231.11276,57200.16176,57165.63801,57063.97186,56957.11279,56912.08001,56929.10117,56824.0359,56639.28378,56413.71609,56355.13411,56360.60896,56229.69911,55870.54567,55333.53228,54893.02835,54569.78085,54377.43322,54276.01188,54170.2733,54040.41279,53709.18089,53447.33126,53331.66645,53453.74396,53614.41781,53795.49176,53903.13195,54065.40786,54038.65219,54066.49644,54079.71387,54364.25304,54767.2737,55280.99516,55607.95278,56020.55038,56641.10644,57394.29506,58031.91632,58402.76058,58735.87454,59069.87638,59554.53359,60104.64309,60628.79405,61023.98182,61453.96859,62274.20555,63136.7006,64090.8185,64726.88688,65560.81426,66230.65983,67172.73495,68127.44276,69131.09096,69922.34852,70632.40089,71367.85623,72252.7505,73325.84745,74384.6034,75220.52702,75841.09128,76668.95534,77802.19977,79017.35678,80109.34419,80899.80305,81603.08557,82325.84711,83309.82883,84506.57227,85706.49074,86650.52212,87352.79014,87922.68546,88744.23663,89682.27635,90722.01411,91368.82483,91877.34856,92220.85132,92693.56137,93123.736,93758.27215,94568.89002,95557.21685,96679.25161,97726.02386,98701.56706,99453.8219,100119.2051,100652.5239,100949.0472,101393.8583,101876.4143,102298.2123,102491.2183,102657.6344,102921.513,103161.6821,103408.5734,103858.8084,104682.4749,105766.397,106886.7223,107783.2882,108668.0195,109381.726,110120.4354,110837.0612,111558.7255,112265.8142,112983.8751,113859.6994,114676.0508,115308.5113,115768.8755,116075.5456,116254.8112,116477.9806,116878.4543,117469.3682,118205.1241,118964.4072,119776.1031,120644.2734,121652.9874,122567.7812,123075.7279,123071.0314,122944.2015,123204.7639,124147.4255,125610.161,127383.25,128895.0346,130209.5495,131461.1479,132845.8638,134308.7084,135938.2123,137956.1144,140481.1184,142993.8411,145325.3023,147476.3633,149615.8858,151741.1856,154428.039,157712.4105,161554.2503,165116.0811,168125.0696,170696.1403,172430.483,173378.2641,173952.2921,174729.0334,175821.9516,176099.2084,175741.8064
